City,Year,Month,Day,Latitude,Longitude,Temperature_K,Precipitation_kgm2,Wind_speed_ms,Wind_dir_deg,Humidity_kgkg-1,Cloud_top_temp_K
Apia,2024,2,15,-13.8333,-171.7667,302.3883056640625,0.067657470703125,10.584403038024902,319.6541442871094,0.019936343654990196,238.05010986328125
San Marino,2024,2,15,43.9336,12.4508,280.6578369140625,0.0,1.8239666223526,18.13022804260254,0.004538317676633596,nan
São Tomé,2024,2,15,0.3365,6.7273,301.9976806640625,0.0126495361328125,2.1632957458496094,71.45597839355469,0.019226809963583946,212.04034423828125
Riyadh,2024,2,15,24.7136,46.6753,288.1617431640625,0.0594024658203125,5.251285076141357,105.11846160888672,0.006615420337766409,270.65753173828125
Dakar,2024,2,15,14.7167,-17.4677,296.5523681640625,0.01650238037109375,7.343548774719238,281.653076171875,0.015923282131552696,225.23565673828125
Belgrade,2024,2,15,44.7872,20.4573,273.1265869140625,1.0814517736434937e-05,2.2878522872924805,309.38189697265625,0.0035703382454812527,nan
Victoria,2024,2,15,-4.6191,55.4513,301.7320556640625,0.18695068359375,3.601515531539917,269.479736328125,0.020470401272177696,219.47003173828125
Freetown,2024,2,15,8.4657,-13.2317,299.2945556640625,0.01256561279296875,3.607621669769287,358.8902282714844,0.018700381740927696,224.07159423828125
Singapore,2024,2,15,1.3521,103.8198,299.9039306640625,0.078887939453125,4.366921424865723,253.92117309570312,0.020447513088583946,215.12628173828125
Bratislava,2024,2,15,48.1486,17.1077,279.0445556640625,0.1016845703125,2.517883777618408,321.3290710449219,0.005293627735227346,269.97003173828125
Ljubljana,2024,2,15,46.0569,14.5058,276.1265869140625,0.0004328489303588867,1.368135690689087,321.46142578125,0.004242678638547659,245.92120361328125
Honiara,2024,2,15,-9.4333,159.95,301.6383056640625,0.08843994140625,5.29736328125,12.76111888885498,0.020005008205771446,234.55206298828125
Mogadishu,2024,2,15,2.0469,45.3182,300.6226806640625,0.0677490234375,7.707248687744141,217.75961303710938,0.019860049709677696,239.52569580078125
Pretoria,2024,2,15,-25.7479,28.2293,293.5211181640625,0.0005333423614501953,4.858398914337158,209.60581970214844,0.010670443996787071,272.91534423828125
Juba,2024,2,15,4.8594,31.5713,299.6226806640625,0.004058837890625,3.863665819168091,166.40170288085938,0.015717288479208946,226.50909423828125
Madrid,2024,2,15,40.4168,-3.7038,278.6422119140625,0.0012531280517578125,2.6046674251556396,151.52365112304688,0.006775637622922659,280.75128173828125
Colombo,2024,2,15,6.9271,79.8612,296.5992431640625,0.02495574951171875,4.802025318145752,236.50750732421875,0.016930362209677696,290.48565673828125
Khartoum,2024,2,15,15.5007,32.5599,291.5523681640625,0.0,5.904414176940918,275.0338439941406,0.0023334226571023464,209.22003173828125
Paramaribo,2024,2,15,5.852,-55.2038,300.1695556640625,0.01770782470703125,4.517834663391113,201.9969482421875,0.016968509182333946,290.40753173828125
Stockholm,2024,2,15,59.3293,18.0686,272.4449462890625,0.043060302734375,1.8084559440612793,120.34207916259766,0.0035197935067117214,270.92315673828125
Bern,2024,2,15,46.948,7.4474,279.4312744140625,4.079937934875488e-05,1.6608924865722656,97.7547607421875,0.004143496509641409,234.93292236328125
Damascus,2024,2,15,33.5138,36.2765,277.0523681640625,0.087554931640625,1.0707300901412964,7.662757873535156,0.005671282764524221,232.25518798828125
Taipei,2024,2,15,25.033,121.5654,294.3023681640625,0.00028073787689208984,1.2115647792816162,112.56074523925781,0.011608859524130821,nan
Dushanbe,2024,2,15,38.5598,68.787,275.7633056640625,0.0,3.4446604251861572,243.90585327148438,0.002687235828489065,nan
Dodoma,2024,2,15,-6.163,35.7516,293.2789306640625,0.2117919921875,1.3288345336914062,221.54037475585938,0.015846988186240196,212.54034423828125
Bangkok,2024,2,15,13.7563,100.5018,298.8414306640625,0.0,1.3481260538101196,235.01637268066406,0.014885684475302696,nan
Lomé,2024,2,15,6.1725,1.2314,301.8101806640625,0.0336456298828125,4.909147262573242,71.1443862915039,0.021820804104208946,202.51690673828125
Nuku'alofa,2024,2,15,-21.1394,-175.2044,301.0289306640625,0.10894775390625,9.590089797973633,153.02029418945312,0.018265506252646446,240.70953369140625
Port of Spain,2024,2,15,10.6918,-61.2225,299.8101806640625,0.02123260498046875,6.874425888061523,183.33534240722656,0.017105838283896446,214.47003173828125
Tunis,2024,2,15,36.8065,10.1815,282.6070556640625,0.0002633333206176758,1.8518835306167603,349.04345703125,0.007439394947141409,283.42315673828125
Ankara,2024,2,15,39.9334,32.8597,277.4234619140625,0.21136474609375,2.450051784515381,223.80996704101562,0.005646487232297659,213.68096923828125
Ashgabat,2024,2,15,37.9601,58.3261,283.4664306640625,4.254281520843506e-05,6.333016872406006,49.01213836669922,0.002388735767453909,246.71026611328125
Funafuti,2024,2,15,-8.5167,179.2167,302.6851806640625,0.13800048828125,9.047636985778809,334.9089660644531,0.020691653713583946,206.34503173828125
Kampala,2024,2,15,0.3476,32.5825,292.8258056640625,0.0283203125,2.2651784420013428,12.011106491088867,0.014939090237021446,219.24346923828125
Kyiv,2024,2,15,50.4501,30.5234,273.0679931640625,0.20166015625,3.565727472305298,280.2705078125,0.0036189756356179714,270.75128173828125
Abu Dhabi,2024,2,15,24.4539,54.3773,292.7476806640625,0.0,3.1312172412872314,133.38607788085938,0.010761996731162071,nan
London,2024,2,15,51.5074,-0.1278,283.4039306640625,0.195068359375,5.842933177947998,80.86022186279297,0.007527132984250784,219.29815673828125
Washington D.C.,2024,2,15,38.9072,-77.0369,272.4508056640625,0.001956939697265625,3.905973196029663,296.23175048828125,0.0029208860360085964,nan
Montevideo,2024,2,15,-34.9011,-56.1645,293.6929931640625,3.437511622905731e-06,7.771985054016113,172.12655639648438,0.011276980862021446,nan
Tashkent,2024,2,15,41.2995,69.2401,282.0133056640625,0.0016908645629882812,4.869694232940674,112.85130310058594,0.004032870288938284,215.96221923828125
Port Vila,2024,2,15,-17.7333,168.3167,302.4820556640625,0.100494384765625,9.62016487121582,129.06004333496094,0.022019168362021446,194.50128173828125
Vatican City,2024,2,15,41.9029,12.4534,279.4547119140625,0.0,2.8649425506591797,208.6102752685547,0.004027148243039846,nan
Caracas,2024,2,15,10.4806,-66.9036,296.2945556640625,0.080810546875,3.2043933868408203,203.65975952148438,0.017632266506552696,212.32159423828125
Hanoi,2024,2,15,21.0285,105.8542,292.7945556640625,0.0716552734375,2.898592233657837,175.61962890625,0.013043185696005821,226.65362548828125
Sana’a,2024,2,15,15.3694,44.191,284.7789306640625,0.0,2.039691209793091,4.818628311157227,0.006945391651242971,218.72784423828125
Lusaka,2024,2,15,-15.3875,28.3228,290.4429931640625,0.0,2.2501394748687744,255.8060302734375,0.012089511379599571,nan
Harare,2024,2,15,-17.8252,31.0335,288.4117431640625,0.00039887428283691406,1.511863112449646,172.38328552246094,0.011051913723349571,283.22003173828125
Kabul,2024,2,28,34.5553,69.2075,271.0577392578125,0.0051708221435546875,0.7629657983779907,56.10136795043945,0.0039249807596206665,221.09950256347656
Tirana,2024,2,28,41.3275,19.8189,280.4171142578125,0.0179290771484375,2.826002597808838,151.25942993164062,0.006440773606300354,211.49012756347656
Algiers,2024,2,28,36.7538,3.0588,286.8858642578125,0.105316162109375,6.039897918701172,342.7504577636719,0.007054939866065979,225.32215881347656
Andorra la Vella,2024,2,28,42.5075,1.5218,270.3057861328125,0.07537841796875,12.136618614196777,277.64190673828125,0.0033499151468276978,243.00965881347656
Luanda,2024,2,28,-8.839,13.2894,300.2218017578125,0.07379150390625,3.457345962524414,62.96542739868164,0.020158424973487854,210.17762756347656
Saint John's,2024,2,28,17.1173,-61.8456,299.6749267578125,0.0076885223388671875,7.168686866760254,202.55360412597656,0.016526833176612854,289.7869873046875
Buenos Aires,2024,2,28,-34.6037,-58.3816,298.6280517578125,0.0033216476440429688,4.199416637420654,194.81105041503906,0.015466347336769104,229.59559631347656
Yerevan,2024,2,28,40.1792,44.4991,268.4659423828125,0.0,2.140551805496216,233.336669921875,0.001535072922706604,nan
Canberra,2024,2,28,-35.2809,149.13,301.5811767578125,0.0009131431579589844,2.40083646774292,300.28155517578125,0.011006966233253479,224.38465881347656
Vienna,2024,2,28,48.2092,16.3728,280.1319580078125,0.075103759765625,2.572254180908203,78.76148986816406,0.0066105276346206665,222.44325256347656
Baku,2024,2,28,40.4093,49.8671,275.7218017578125,1.3140961527824402e-06,2.3761332035064697,215.2783660888672,0.0023847967386245728,234.97059631347656
Nassau,2024,2,28,25.0343,-77.3963,296.3858642578125,0.0250701904296875,5.159657955169678,175.51693725585938,0.012200966477394104,283.5369873046875
Manama,2024,2,28,26.2285,50.586,292.4327392578125,0.02692413330078125,5.202149391174316,226.7890625,0.009046211838722229,266.3182373046875
Dhaka,2024,2,28,23.8103,90.4125,290.4796142578125,0.0021381378173828125,0.9033392667770386,80.00486755371094,0.007383003830909729,261.8572998046875
Bridgetown,2024,2,28,13.0975,-59.6167,300.2843017578125,0.07781982421875,6.036678314208984,199.09808349609375,0.016305580735206604,271.4119873046875
Minsk,2024,2,28,53.9006,27.559,275.0968017578125,0.02738189697265625,6.452913761138916,84.60203552246094,0.0042416006326675415,219.07606506347656
Brussels,2024,2,28,50.8503,4.3517,273.2706298828125,0.0029516220092773438,2.4933578968048096,2.547417640686035,0.004041329026222229,268.3651123046875
Belmopan,2024,2,28,17.2514,-88.759,298.5343017578125,0.010284423828125,1.2677156925201416,175.90370178222656,0.014337196946144104,291.5057373046875
Porto-Novo,2024,2,28,6.4969,2.6289,300.0655517578125,0.0377044677734375,3.4198546409606934,55.39749526977539,0.020562782883644104,211.69325256347656
Thimphu,2024,2,28,27.4728,89.639,268.3848876953125,2.7500873800434533e-10,1.8594248294830322,17.32404899597168,0.0033604055643081665,nan
La Paz,2024,2,28,-16.5,-68.15,281.5928955078125,0.18255615234375,3.711825370788574,220.3817138671875,0.010591164231300354,227.86903381347656
Sarajevo,2024,2,28,43.8563,18.4131,278.4913330078125,0.0496368408203125,2.1579270362854004,99.79893493652344,0.0061184316873550415,214.96669006347656
Gaborone,2024,2,28,-24.6282,25.9231,294.5264892578125,0.00010752677917480469,7.15437650680542,229.6293182373047,0.010640755295753479,nan
Brasilia,2024,2,28,-15.7939,-47.8828,294.4952392578125,0.005229949951171875,2.5717484951019287,186.5416717529297,0.014444008469581604,213.24794006347656
Bandar Seri Begawan,2024,2,28,4.9031,114.9398,301.0343017578125,0.004932403564453125,4.734324932098389,205.1786346435547,0.018563881516456604,241.69032287597656
Sofia,2024,2,28,42.6977,23.3219,277.2999267578125,0.0027532577514648438,2.02738356590271,101.8925552368164,0.0049969106912612915,237.85389709472656
Ouagadougou,2024,2,28,12.3714,-1.5197,299.3468017578125,0.0157318115234375,2.4717214107513428,185.51547241210938,0.006932869553565979,254.50184631347656
Bujumbura,2024,2,28,-3.3822,29.3644,291.9327392578125,0.07421875,1.7602814435958862,18.115947723388672,0.013700142502784729,209.31825256347656
Phnom Penh,2024,2,28,11.5621,104.8885,301.4874267578125,0.110931396484375,3.56335186958313,229.13616943359375,0.016290321946144104,283.8651123046875
Yaoundé,2024,2,28,3.848,11.5021,298.0186767578125,0.122161865234375,3.2171518802642822,17.570140838623047,0.018907204270362854,211.27137756347656
Ottawa,2024,2,28,45.4215,-75.6992,278.0889892578125,0.00569915771484375,3.259937286376953,101.03270721435547,0.0068165212869644165,217.29481506347656
Praia,2024,2,28,14.916,-23.509,297.0030517578125,0.02777099609375,5.912916660308838,238.19223022460938,0.014508858323097229,253.66590881347656
Bangui,2024,2,28,4.3947,18.5582,299.0655517578125,0.0014219284057617188,1.0118019580841064,140.9679412841797,0.017022743821144104,232.06629943847656
N'Djamena,2024,2,28,12.1348,15.0557,299.7061767578125,0.0,4.945689678192139,254.05426025390625,0.0046154409646987915,nan
Santiago,2024,2,28,-33.4489,-70.6693,291.6671142578125,0.0,1.493101954460144,137.08970642089844,0.006314888596534729,nan
Beijing,2024,2,28,39.9042,116.4074,272.5050048828125,0.008636474609375,5.742398262023926,280.8280944824219,0.0018903166055679321,231.06044006347656
Bogotá,2024,2,28,4.711,-74.0721,293.1983642578125,0.2486572265625,0.908238410949707,301.2259521484375,0.014997139573097229,222.10731506347656
Moroni,2024,2,28,-11.7172,43.2473,301.2061767578125,0.24078369140625,2.5024945735931396,96.6178207397461,0.019387856125831604,200.36512756347656
Kinshasa,2024,2,28,-4.4419,15.2663,297.2296142578125,0.03375244140625,1.3332068920135498,346.99285888671875,0.017221108078956604,217.05262756347656
Brazzaville,2024,2,28,-4.2634,15.2429,297.2296142578125,0.03375244140625,1.3332068920135498,346.99285888671875,0.017221108078956604,217.05262756347656
San José,2024,2,28,9.9281,-84.0907,297.8233642578125,0.0517120361328125,2.037781000137329,205.0556182861328,0.014066353440284729,286.6932373046875
Zagreb,2024,2,28,45.815,15.9785,280.3663330078125,0.014270782470703125,2.0949203968048096,119.31536865234375,0.006631508469581604,217.54481506347656
Havana,2024,2,28,23.1136,-82.3666,295.7452392578125,0.0,2.4767584800720215,151.28616333007812,0.012582436203956604,nan
Nicosia,2024,2,28,35.1856,33.3823,282.5733642578125,6.401538848876953e-05,3.213366746902466,227.2561798095703,0.0054851919412612915,nan
Prague,2024,2,28,50.0755,14.4378,276.8350830078125,0.193603515625,2.7937121391296387,283.8555908203125,0.0049969106912612915,235.02430725097656
Copenhagen,2024,2,28,55.6761,12.5683,274.3468017578125,0.0437164306640625,2.542703151702881,66.87281036376953,0.003942146897315979,270.7479248046875
Djibouti,2024,2,28,11.5721,43.1456,297.5264892578125,0.051483154296875,3.7963199615478516,164.68177795410156,0.017083778977394104,280.3494873046875
Roseau,2024,2,28,15.3092,-61.379,299.5030517578125,0.0357666015625,6.832255840301514,209.6639862060547,0.016099587082862854,nan
Santo Domingo,2024,2,28,18.4861,-69.9312,297.5264892578125,0.156494140625,4.051453590393066,213.3296661376953,0.016587868332862854,231.26161193847656
Quito,2024,2,28,-0.1807,-78.4678,289.9093017578125,0.111297607421875,2.044870376586914,322.88079833984375,0.014920845627784729,209.99012756347656
Cairo,2024,2,28,30.0444,31.2357,282.6905517578125,0.00029790401458740234,2.2650058269500732,225.68467712402344,0.007833138108253479,nan
San Salvador,2024,2,28,13.6929,-89.2182,299.4561767578125,0.0,4.984428405761719,44.014129638671875,0.015733376145362854,nan
Malabo,2024,2,28,3.75,8.7833,300.6593017578125,0.141357421875,3.5820255279541016,9.50136661529541,0.020723000168800354,211.81044006347656
Asmara,2024,2,28,15.3229,38.9251,289.1593017578125,0.026947021484375,1.957288384437561,118.43406677246094,0.009450569748878479,272.9744873046875
Tallinn,2024,2,28,59.437,24.7536,272.1573486328125,0.0595550537109375,2.099337100982666,130.38417053222656,0.0033708959817886353,267.3494873046875
Mbabane,2024,2,28,-26.3054,31.1367,287.3389892578125,0.09210205078125,2.042931318283081,85.48854064941406,0.010366097092628479,282.7713623046875
Addis Ababa,2024,2,28,9.03,38.74,287.0030517578125,0.11474609375,1.5640732049942017,223.60089111328125,0.010289803147315979,266.3572998046875
Suva,2024,2,28,-18.1248,178.4501,302.7686767578125,0.099761962890625,2.209785223007202,204.96923828125,0.020501747727394104,200.63075256347656
Helsinki,2024,2,28,60.1699,24.9384,271.3663330078125,0.0385589599609375,1.7833985090255737,115.4869613647461,0.003099098801612854,270.5447998046875
Paris,2024,2,28,48.8566,2.3522,274.3272705078125,0.0124359130859375,3.2358217239379883,292.306640625,0.004392281174659729,274.5057373046875
Libreville,2024,2,28,0.4162,9.4673,301.1749267578125,0.23876953125,2.5430305004119873,25.790483474731445,0.021470680832862854,205.70887756347656
Banjul,2024,2,28,13.4549,-16.579,294.5811767578125,0.0,4.194163799285889,296.110595703125,0.014493599534034729,nan
Tbilisi,2024,2,28,41.7151,44.8271,268.1583251953125,0.0,1.3932669162750244,219.47198486328125,0.0022570043802261353,nan
Berlin,2024,2,28,52.52,13.405,275.4796142578125,0.107940673828125,2.5222055912017822,285.64752197265625,0.004308357834815979,268.6072998046875
Accra,2024,2,28,5.6037,-0.187,300.7061767578125,0.025665283203125,3.4398021697998047,46.890174865722656,0.020837441086769104,211.39637756347656
Athens,2024,2,28,37.9838,23.7275,285.3780517578125,0.14093017578125,3.006423234939575,175.0996551513672,0.008954659104347229,208.67762756347656
Saint George's,2024,2,28,12.0561,-61.7486,300.6124267578125,0.0587615966796875,6.561056137084961,200.879638671875,0.016641274094581604,285.8338623046875
Guatemala City,2024,2,28,14.6349,-90.5069,293.9249267578125,0.0,2.6045761108398438,56.90834426879883,0.011727944016456604,nan
Conakry,2024,2,28,9.6412,-13.5784,301.1593017578125,0.007289886474609375,2.854306221008301,6.729085445404053,0.019326820969581604,205.31825256347656
Bissau,2024,2,28,11.8817,-15.617,295.4405517578125,0.0,3.684981346130371,344.2458801269531,0.012502327561378479,nan
Georgetown,2024,2,28,6.8013,-58.1553,299.6593017578125,0.0075931549072265625,4.076122760772705,227.3612518310547,0.015962257981300354,287.4119873046875
Port-au-Prince,2024,2,28,18.5944,-72.3074,299.7374267578125,0.121185302734375,2.537853240966797,319.28192138671875,0.014508858323097229,279.7869873046875
Tegucigalpa,2024,2,28,14.0723,-87.1921,298.5030517578125,0.02384185791015625,1.5601176023483276,170.21600341796875,0.011655464768409729,279.8963623046875
Budapest,2024,2,28,47.4979,19.0402,280.4757080078125,0.044952392578125,2.4542946815490723,127.62615966796875,0.0062405019998550415,215.00575256347656
Reykjavik,2024,2,28,64.1466,-21.9426,272.0264892578125,0.0492401123046875,2.8209941387176514,319.5792236328125,0.0031496435403823853,233.17372131347656
New Delhi,2024,2,28,28.6139,77.209,283.3858642578125,0.0,2.86769437789917,325.954345703125,0.006318703293800354,nan
Jakarta,2024,2,28,-6.2088,106.8456,300.6749267578125,0.23492431640625,4.177180767059326,344.2419738769531,0.020982399582862854,203.84950256347656
Tehran,2024,2,28,35.6892,51.389,271.5714111328125,0.081695556640625,1.201981544494629,176.34423828125,0.0030218511819839478,238.18714904785156
Baghdad,2024,2,28,33.3152,44.3661,277.1358642578125,0.0,2.7382164001464844,300.1938781738281,0.0033823400735855103,nan
Dublin,2024,2,28,53.3331,-6.2489,277.6319580078125,0.007381439208984375,4.090850353240967,39.03938674926758,0.004857674241065979,214.00575256347656
Jerusalem,2024,2,28,31.7683,35.2137,281.5147705078125,2.4707987904548645e-06,2.965367317199707,172.6116485595703,0.0063053518533706665,nan
Rome,2024,2,28,41.9028,12.4964,284.6905517578125,0.2174072265625,5.1767578125,144.27166748046875,0.008042946457862854,212.95887756347656
Kingston,2024,2,28,17.9712,-76.7936,298.6749267578125,0.010135650634765625,5.454227447509766,207.60523986816406,0.016282692551612854,292.1307373046875
Tokyo,2024,2,28,35.6895,139.6917,281.3389892578125,0.013427734375,7.447723388671875,290.7554931640625,0.0035292059183120728,268.2869873046875
Amman,2024,2,28,31.9552,35.945,277.5538330078125,6.2515027821064e-08,5.114604473114014,180.1944122314453,0.003106728196144104,nan
Astana,2024,2,28,51.1694,71.4491,261.3214111328125,0.0318450927734375,2.7020859718322754,0.7864863276481628,0.001386299729347229,223.04481506347656
Nairobi,2024,2,28,-1.2921,36.8219,290.9952392578125,0.26806640625,2.4646353721618652,163.77952575683594,0.014779701828956604,208.13856506347656
Tarawa,2024,2,28,1.4518,172.9717,301.9718017578125,0.1517333984375,7.343379974365234,192.572021484375,0.020921364426612854,209.41981506347656
Pyongyang,2024,2,28,39.0392,125.7625,275.1749267578125,0.09893798828125,2.6457929611206055,127.39376831054688,0.0037256628274917603,223.89637756347656
Seoul,2024,2,28,37.5665,126.978,275.9952392578125,0.08990478515625,3.971867322921753,119.88178253173828,0.0036350637674331665,225.74012756347656
Pristina,2024,2,28,42.6629,21.1655,278.9757080078125,0.03851318359375,2.97426176071167,127.24561309814453,0.005685463547706604,213.14637756347656
Kuwait City,2024,2,28,29.3759,47.9774,286.2608642578125,0.062713623046875,4.787125587463379,278.9358825683594,0.005921974778175354,247.49403381347656
Bishkek,2024,2,28,42.8746,74.5698,271.0772705078125,3.3741816878318787e-06,2.6757280826568604,134.67239379882812,0.001859322190284729,nan
Vientiane,2024,2,28,17.9757,102.6331,294.7452392578125,0.1240234375,3.1310479640960693,146.0086212158203,0.010396614670753479,277.9744873046875
Riga,2024,2,28,56.9496,24.1052,273.1807861328125,0.03060150146484375,1.5973626375198364,195.87379455566406,0.0037924200296401978,263.6619873046875
Beirut,2024,2,28,33.8938,35.5018,284.4483642578125,0.0,1.686022162437439,72.5996322631836,0.0059925466775894165,nan
Maseru,2024,2,28,-29.3142,27.4854,285.6671142578125,1.6707926988601685e-06,3.1561248302459717,242.33975219726562,0.007943764328956604,nan
Monrovia,2024,2,28,6.3005,-10.7969,300.8936767578125,0.0567474365234375,2.424100637435913,44.229679107666016,0.019151344895362854,206.91981506347656
Tripoli,2024,2,28,32.8872,13.1913,288.4093017578125,0.0,7.406978607177734,9.773048400878906,0.008859291672706604,nan
Vaduz,2024,2,28,47.1419,9.5215,273.5323486328125,0.063446044921875,0.38409242033958435,169.3807373046875,0.0045772939920425415,222.65419006347656
Vilnius,2024,2,28,54.6892,25.2798,278.9014892578125,0.2342529296875,3.225557565689087,81.01934051513672,0.005899086594581604,214.51356506347656
Luxembourg,2024,2,28,49.6117,6.13,275.2100830078125,0.0366363525390625,3.7834606170654297,252.13816833496094,0.004384651780128479,274.5526123046875
Antananarivo,2024,2,28,-18.8792,47.5079,291.4249267578125,0.23974609375,2.1429593563079834,191.76068115234375,0.015061989426612854,206.95106506347656
Lilongwe,2024,2,28,-13.9626,33.7741,292.1671142578125,0.3819580078125,4.337532997131348,135.80130004882812,0.015119209885597229,230.33778381347656
Kuala Lumpur,2024,2,28,3.139,101.6869,298.0186767578125,0.0198822021484375,2.35017466545105,230.48297119140625,0.017831459641456604,236.91786193847656
Male,2024,2,28,4.1755,73.5093,301.2530517578125,0.289306640625,4.62962007522583,216.16432189941406,0.020417824387550354,195.70887756347656
Bamako,2024,2,28,12.6392,-8.0029,301.2218017578125,0.02146148681640625,2.648590564727783,214.7911376953125,0.007337227463722229,276.4744873046875
Valletta,2024,2,28,35.8997,14.5146,289.3936767578125,4.377216100692749e-06,9.671380043029785,140.8061065673828,0.010167732834815979,nan
Majuro,2024,2,28,7.0897,171.3803,301.8468017578125,0.124542236328125,7.265030860900879,193.9069061279297,0.020478859543800354,216.22450256347656
Nouakchott,2024,2,28,18.0735,-15.9582,294.7218017578125,0.0,4.254397869110107,266.75537109375,0.009984627366065979,nan
Port Louis,2024,2,28,-20.1669,57.4989,299.6593017578125,0.022064208984375,5.92329740524292,162.2069549560547,0.015382423996925354,287.3494873046875
Mexico City,2024,2,28,19.4326,-99.1332,290.5108642578125,0.0008401870727539062,0.6839832067489624,21.987285614013672,0.005666390061378479,260.7557373046875
Palikir,2024,2,28,6.917,158.185,301.7530517578125,0.2042236328125,6.811748027801514,203.89608764648438,0.020890846848487854,201.50575256347656
Chisinau,2024,2,28,47.0105,28.8638,273.9132080078125,0.009857177734375,2.8573126792907715,133.7238311767578,0.0038296133279800415,209.07606506347656
Monaco,2024,2,28,43.7333,7.4167,285.1749267578125,0.35400390625,10.379725456237793,220.39122009277344,0.007619515061378479,228.72840881347656
Ulaanbaatar,2024,2,28,47.8864,106.9057,248.5343017578125,0.00902557373046875,2.6680896282196045,316.3741149902344,0.0004733949899673462,246.55067443847656
Podgorica,2024,2,28,42.4304,19.2594,279.9093017578125,0.066741943359375,1.9836487770080566,105.06123352050781,0.006410256028175354,213.60731506347656
Rabat,2024,2,28,33.9716,-6.8498,285.0108642578125,0.0010700225830078125,2.4424636363983154,298.402587890625,0.0058399587869644165,273.8963623046875
Maputo,2024,2,28,-25.9622,32.5801,293.4249267578125,0.02092742919921875,5.6543121337890625,69.81693267822266,0.012487068772315979,282.9432373046875
Windhoek,2024,2,28,-22.5609,17.0658,293.6827392578125,0.05108642578125,1.5978671312332153,233.77978515625,0.011838570237159729,253.41981506347656
Kathmandu,2024,2,28,27.7172,85.324,284.9561767578125,0.01285552978515625,0.947820246219635,294.8451232910156,0.004827156662940979,269.2557373046875
Amsterdam,2024,2,28,52.3676,4.9041,276.3975830078125,0.038116455078125,3.978410482406616,45.47541427612305,0.004342690110206604,267.6854248046875
Wellington,2024,2,28,-41.2865,174.7762,290.4171142578125,0.2060546875,10.514264106750488,79.0470962524414,0.010232582688331604,257.8807373046875
Managua,2024,2,28,12.1364,-86.2514,304.0655517578125,0.0014376640319824219,8.28567123413086,183.19680786132812,0.013642922043800354,285.9744873046875
Niamey,2024,2,28,13.5116,2.1254,299.9405517578125,0.00426483154296875,3.596247673034668,218.44186401367188,0.0031038671731948853,218.40419006347656
Abuja,2024,2,28,9.0765,7.3986,299.4093017578125,0.0007436275482177734,1.3556691408157349,356.5404357910156,0.013772621750831604,228.73622131347656
Oslo,2024,2,28,59.9139,10.7522,273.2374267578125,0.18572998046875,3.681342124938965,88.54566955566406,0.0038896948099136353,232.26942443847656
Muscat,2024,2,28,23.5859,58.4059,291.6983642578125,0.0034437179565429688,1.2545770406723022,136.36705017089844,0.012792244553565979,290.0994873046875
Islamabad,2024,2,28,33.6844,73.0479,281.1671142578125,0.0014243125915527344,2.6579999923706055,287.93572998046875,0.0049816519021987915,225.60731506347656
Ngerulmud,2024,2,28,7.5,134.6242,301.6905517578125,0.1849365234375,11.649200439453125,215.9285430908203,0.020341530442237854,209.61512756347656
Panama City,2024,2,28,8.9824,-79.5199,299.7999267578125,0.044708251953125,7.48661994934082,253.89730834960938,0.016198769211769104,290.5838623046875
Port Moresby,2024,2,28,-9.4438,147.1803,301.1436767578125,0.30859375,2.8155484199523926,14.861647605895996,0.018769875168800354,203.33387756347656
Asunción,2024,2,28,-25.2637,-57.5759,301.7374267578125,0.054534912109375,4.44727087020874,127.96167755126953,0.018334999680519104,232.87489318847656
Lima,2024,2,28,-12.0464,-77.0428,292.5264892578125,0.0321197509765625,3.38787841796875,81.65771484375,0.013871803879737854,209.33387756347656
Manila,2024,2,28,14.5995,120.9842,298.7218017578125,0.069793701171875,6.120182514190674,197.05935668945312,0.014089241623878479,286.7401123046875
Warsaw,2024,2,28,52.2297,21.0122,282.0811767578125,0.14019775390625,2.225907802581787,66.5124740600586,0.007276192307472229,237.72206115722656
Lisbon,2024,2,28,38.7169,-9.1399,286.0655517578125,0.0027704238891601562,8.177918434143066,264.4917907714844,0.0074192434549331665,241.29188537597656
Doha,2024,2,28,25.276987,51.520008,288.7608642578125,0.0128936767578125,3.297363042831421,238.0989532470703,0.008096352219581604,268.8963623046875
Bucharest,2024,2,28,44.4268,26.1025,277.0968017578125,0.07244873046875,3.727224349975586,194.8427734375,0.0047909170389175415,276.4588623046875
Moscow,2024,2,28,55.7558,37.6173,265.1080322265625,0.0007727146148681641,5.9098801612854,78.70372009277344,0.0018879324197769165,265.5916748046875
Kigali,2024,2,28,-1.9706,30.1044,288.9639892578125,0.02936553955078125,2.3086979389190674,352.3699951171875,0.012727394700050354,245.62294006347656
Basseterre,2024,2,28,17.3026,-62.7177,299.8311767578125,0.0020151138305664062,7.02560567855835,199.45809936523438,0.016206398606300354,nan
Castries,2024,2,28,13.9094,-60.9789,300.3624267578125,0.0496063232421875,6.5482072830200195,210.0971221923828,0.016374245285987854,228.87684631347656
Kingstown,2024,2,28,13.16,-61.2248,300.3936767578125,0.073699951171875,6.215108394622803,207.88461303710938,0.016214028000831604,279.3651123046875
Apia,2024,2,28,-13.8333,-171.7667,302.8311767578125,0.01770782470703125,5.711419582366943,185.52490234375,0.020021095871925354,209.47450256347656
San Marino,2024,2,28,43.9336,12.4508,282.9093017578125,0.071380615234375,2.8081541061401367,127.4949951171875,0.007707253098487854,211.98231506347656
